"Alpha-caroten" "Beta-caroten" "Chlorophyll-a" "Chlorophyll-a-allomer" "Chlorophyll-a-epimer" "Chlorophyll-a-iso1" "Chlorophyll-a-iso2" "Chlorophyll-a-iso3" "Chlorophyll-b" "Chlorophyll-b-iso1" "Chlorophyll-b-iso2" "Chlorophyll-b-iso3" "Chlorophyll-b-iso4" "Diatoxanthin" "Gama-caroten" "Lutein" "Neoxanthin" "Neoxanthin-iso1" "Pheophytine-a" "Pheophytine-a1" "Pheophytine-a2" "Pyropheophytin-a" "UC1" "UC2" "Violaxanthin" "ID" "station" "time"
"15" 0.123892111767095 3.26884571816258 35.2261819292889 0.205535787654424 0.762471470330928 0 0.205535787654424 0 11.8245700369721 0.386125355842136 0.0622782832003445 0 0 0 0.0810063807707928 13.9759055871518 1.98423350928698 0 26.6884858974008 3.24227589717419 0.401935028575313 0 0.517626132857474 0.282341527013168 0.760753558896591 "15S3T2" "S3" "T2"
"16" 0 4.09797830471786 37.8226644333256 0.301425849709386 0.835200791903089 0 0.100475283236462 0 11.3489373457173 0.393241072270178 0 0 0 0 0 17.0180911836404 3.75125973275356 0 17.105587414655 1.87806152623808 0.659859455164732 0 1.50793213019599 0.668541338510536 2.51074413796179 "16S3T1" "S3" "T1"
"17" 0.101090224804797 3.45025332485939 42.9924407557889 0.764445959384581 1.55946975714455 0 0.198755949439991 0 12.9058404710709 0.48827734719927 0.172333181364448 0 0 0.138382790271605 0.10328783838751 13.4915582640718 2.15213865070314 0 16.1270945495373 2.1008475658401 0.803265245762392 1.11221341720947 0.524470763616732 0 0.813833943543205 "17S3T3" "S3" "T3"
"18" 0.147918617782999 2.54964985915432 36.7489170514821 1.46237400204866 0.866592001214022 0 0 0 13.3462435338569 0.356125939276994 0.491792963763467 0 0 0 0.107046368132433 13.5824168500541 2.53068615838272 0 20.6854675501115 2.51727911985484 2.84561987461851 0 0.512544032077514 0 1.24932607818894 "18S3T3" "S3" "T3"
"19" 0 3.35735389649111 44.8793771647525 1.75179724992528 1.83521616658839 0.742428358301668 0 0 13.059428420427 0 0 0 0 0.525245076603954 0.401683412615901 12.7291896327716 3.55233199054092 0 12.1368472450924 0 0 3.37134645697012 0.572320154031592 0 1.0854347748875 "19S3T4" "S3" "T4"
"20" 0.0656597950495741 3.47698460148881 52.8433185143545 0.768252567792187 1.34963288936465 0 0 0 13.4704364399971 0.559101126370538 0.227541156081033 0 0 0 0.0746134034654251 13.3121463539547 2.52979903036409 0.282453289797933 6.79713905862517 0.755237673180574 0 0 0.564906579595865 0.442100801422851 2.48067671909489 "20S3T2" "S3" "T2"
"21" 0 3.61837110760381 27.9322687688378 0.296534586514318 0.805800506832385 0 0.0773568486559089 0 10.6854072676855 0.468268697790525 0 0 0 0 0.064861966077405 16.0820202110945 3.03491893978928 0 31.2635009025246 3.54319676895278 0 0 0.754917022711405 0.305016978873295 1.06755942605653 "21S2T1" "S2" "T1"
"22" 0 3.21057902967632 29.4311963521167 0 1.44528196372001 0 0 0 10.1200958170616 0 0 0 0 0.165457835337103 0.576015649441927 10.8793873198448 3.73007565251823 0 38.7633763366501 0 0 0 0.714931166732661 0 0.963602876900543 "22S2T1" "S2" "T1"
"23" 0.0262844292866021 2.86551817320603 26.9632147442673 0.0717106775113493 0.695593571860088 0 0.114737084018159 0 9.27755970770718 0.377209591213651 0 0 0 0 0.0407150963459131 10.7305220623157 1.87466037610416 0 37.9079596186537 7.12947864387524 0.5506507895676 0 0.52592282044551 0.254478784086537 0.593783829535254 "23S2T1" "S2" "T1"
"24" 0 3.62705721545511 17.5513967958841 0.476635376246053 1.0093455026387 0.549532551436626 0 0 8.49771826517642 0.421374459430236 0.312519390744091 0 0 0 0.213593369354578 9.88325762560485 1.59193411419139 0 44.191709110966 6.11885203074913 0 4.7591071350271 0.795967057095693 0 0 "24S2T3" "S2" "T3"
"25" 0 3.42124261822685 24.4818247215156 0.666449672974591 0.748055755379643 0 0.516838521898662 0 9.28362078669533 0.361976039848212 0.408819997946216 0 0 0 0.166174641456733 9.73359236638094 1.60885824237701 0 37.6530958914643 4.94712208792961 0 2.25368895116793 0.772251956340967 0 2.97638774839748 "25S2T2" "S2" "T2"
"26" 0.0196461447038335 3.05200573538623 24.9264927168963 0.114429193803656 0.724718227423152 0 0.190715323006093 0 9.87269292319285 0.429939853106785 0.0597138684870535 0 0 0 0.050257579474923 11.7610902458573 1.55661488548111 0 40.1056976861346 4.85584680504769 0.33400004479164 0.246646186923057 0.706868595339248 0.375993933691089 0.616630051253387 "26S2T2" "S2" "T2"
"27" 0 3.05070771836288 13.5559373092274 0 0.47925030891208 0 0.205392989533749 0 6.65389117347879 0.351558683134833 0 0 0 0 0.0757756433270781 11.0303163874917 1.86268191565572 0 55.1178838429185 5.25722787658359 0.453781774610373 0.431646078287916 1.05282021319671 0 0.421128085278684 "27S2T2" "S2" "T2"
"28" 0 3.91462429007021 17.18666741868 0 1.11052312551471 0 0 0 7.9145427290381 0.629189589337757 0.198691449264555 0 0 0 0.117818789312793 10.1962955870139 1.18852525247401 0 42.7441954797803 5.34302443497254 0 7.26651323156265 0.750647527878325 0 1.43874109510012 "28S2T4" "S2" "T4"
"29" 0 3.1898484145073 9.84515678396958 0 0.710142456548626 1.2104700963897 0.968376077111762 0 5.60925779250074 0 0 0 0 0 0.31898484145073 9.35481885489837 1.33640269355691 0 49.8991418092484 6.84890181695566 0 9.458007271034 0.945027619015243 0 0.305463472813008 "29S2T3" "S2" "T3"
"30" 0 3.53371204354163 32.5898639307538 0.277360544091521 0.932940011944208 0 0.138680272045761 0 10.6974658848472 0.473688526266296 0.051316257012182 0 0 0 0.0742985609154907 11.2892315264231 1.72992187194859 0 32.0487787447019 3.87234846517861 0 0.560471488381115 0.47721982674444 0.700916620530896 0.551785424673259 "30S2T2" "S2" "T2"
"31" 0 3.52762508284028 12.448047731344 0 0.708425480645594 0.440235834401191 0.404814560368911 0 6.93952696803542 0.291523507332995 0 0 0 0 0.210930159592512 9.45735574020726 1.13727695610087 0 47.8542853484108 6.33967028119972 0 8.38472521061899 0.957706910400735 0 0.897850228500689 "31S2T4" "S2" "T4"
"32" 0 2.94754392637551 17.7049981875669 0.143930492259066 0.665485071735469 0 0.232145955256559 0 7.82101307754198 0.387658640770358 0.0872231941733305 0 0 0 0.057838597800576 10.0688310183719 1.50117117001181 0 50.2254974829955 6.12963730178525 0 0.544161678831956 0.585822895614366 0.640743792078212 0.256297516831285 "32S2T2" "S2" "T2"
"33" 0 3.18480719517109 31.5933365371981 0.180024647769883 0.712185419748986 0 0.27696099656905 0 10.5795711444013 0.284929902015493 0 0 0 0 0.0938380691434338 11.6303682765012 1.98909719014607 0 33.7397506124046 4.23745683046788 0 0 0.748836589231463 0 0.748836589231463 "33S2T1" "S2" "T1"
"34" 0 3.46414127057653 16.4706332292918 0.250023696907873 1.34033322053705 0.283532027421299 0.250023696907873 0 7.82836005019204 0.371241816813231 0.0500369405270007 0 0 0.202869564051709 0.12967373740126 10.9763624546089 1.09763624546089 0 43.4394514961326 5.20856732567537 0.875039310713463 6.14610944429694 1.00616655833915 0 0.609797914144939 "34S2T4" "S2" "T4"
"35" 0 2.29163582209226 34.6632484153304 0 1.02858303903058 0 0 0 10.5633780252368 0 0 0 0 0 0.266125450307489 10.5853473087466 1.4600479046547 0 31.593067154519 3.53343514228173 0 0 1.9467305395396 0 2.06840119826083 "35S2T1" "S2" "T1"
"36" 0 4.09694807034432 14.9393431778269 0.720757784895156 1.17942182982844 0.6290249759085 0.609367945411359 0 7.6728706775896 0.53340812197147 0 0 0 0 0.367312585617077 11.7811244941505 0 0 44.2233835478716 5.2962135985475 0 6.09064563832962 1.86017755170798 0 0 "36S2T3" "S2" "T3"
"37" 0 3.16615055022915 15.6104989551554 0.833198410489889 1.24500911912282 0.756582464697715 0 0 7.49650453967936 1.1994407263487 0 0 0 0 0.344146798937951 8.49643900822279 2.15243121541644 0 39.4791861787405 5.41871182845458 0 12.3856270364676 0.793000974100794 0 0.623072193936338 "37S2T4" "S2" "T4"
"38" 0 4.08593985617051 19.8321693950715 0.509025681140168 1.18993016370429 0 0 0 8.23799758174838 1.49029101981378 0 0 0 0.650378894224455 0.332576499920855 14.7794159950313 2.42413701505804 0 34.9992794900892 4.54189123153829 0 2.93887079687772 1.95494920569197 0 2.03314717391965 "38S2T3" "S2" "T3"
"39" 0 2.92951503528618 16.6210526609058 0.241963812532783 0.707278836634287 0.147039547616076 0.428089822173385 0 8.38022293584272 0.536147781708992 0 0 0 0.292984415592694 0.111027282159248 10.4139312911563 1.45310669178926 0 44.5315296152923 5.19033030989049 1.57966574648841 5.11510813148628 0.81462041812428 0 0.506385665320498 "39S2T4" "S2" "T4"
"40" 0.0644453363390532 3.61967972437682 23.4113303702503 0.15692241869622 0.978896992819275 0.201757395466568 0.216702387723351 0 9.36805403344739 0.4538967238983 0 0 0 0.135269845022537 0.0590748916441321 11.5351357810892 0.671778022500216 0.141426952105309 38.1121889805065 4.77157358076072 0.543596990213246 4.40917558728522 0.618742915460725 0.15026613661189 0.380084933783017 "40S2T3" "S2" "T3"
"41" 0.102360821014027 2.53610392363112 55.9500260398676 1.33922934669896 0.850304347110449 0 0 0 14.5363931915491 0.479221753567552 0.399351461306294 0 0 0 0.071805352054616 12.6984960087904 2.79115456826878 0 3.69421105229748 0 0 0 0.377183049766051 0.377183049766051 3.79697603431158 "41S1T1" "S1" "T1"
"42" 0 2.35519417035593 43.8072663008496 7.43517822537356 1.42211309092384 0 0 1.00475381423967 9.18612042517909 0.600146961392101 1.08413644638573 0.706624648090699 0.358152218895286 0.127744750877423 0.0877643110651504 18.7420319076983 3.60212710811372 0.347413274386603 1.68674297751346 0 1.68674297751346 0 0.749681276307933 0.694826548773206 4.31523856606517 "42S1T3" "S1" "T3"
"43" 0 3.77915163225915 47.1801222737948 1.63190276888606 1.52310925096032 0 0.290116047801967 0 12.7398478685624 1.02191293063335 0.590438582143712 0 0 0 0.182441802936648 16.3009104939089 3.26018209878179 0 6.00903124085629 0 0 0 0.857942657574154 0.986634056210278 3.64625629469016 "43S1T4" "S1" "T4"
"44" 0 4.86195966899927 37.9359512120803 2.8100704601541 1.56115025564117 0 0 0 21.5725286480875 0.651738025621979 0.391042815373187 0 0 0 0 16.6201031402503 2.4622375022593 0 8.41244583153632 0 0 0 0.750982438189088 0 1.96979000180744 "44S1T4" "S1" "T4"
"45" 0.071305867462615 2.15844787994943 55.9898737227763 1.28712353385693 1.15304816574683 0 0 0 14.5081604968641 0.436588163100076 0.352628900965446 0 0 0 0.107922393997471 14.0517113691241 2.50583566176253 0 2.49256027589513 0 0 0 0.348913826321365 0.856424846425168 3.67945489575257 "45S1T1" "S1" "T1"
"46" 0.168037022854394 2.50429369544291 57.1247135779685 2.00622838813568 1.36514036937052 0 0 0 14.6743746626343 0.340056316610772 0.226704211073848 0 0 0 0.0596260403676883 12.9007074951929 1.89139003387337 0 3.53586409169646 0.3657790439686 0 0 0.285492835301641 0.401474299642933 2.15011791586548 "46S1T2" "S1" "T2"
"47" 0.102525453955044 2.3995319010755 55.6809977993449 1.56313512492028 1.32031801813655 0 0 0 13.5518453863888 0.494176690106744 0.399142711240063 0.0285101936600045 0 0 0.0327208895601205 13.409926574314 2.45938412407098 0 3.37334551896523 0 0.588802126946658 0 0.394937596566143 0.718068357392987 3.48263153335599 "47S1T1" "S1" "T1"
"48" 0.229332119938743 4.10578472793555 50.0259000699579 2.05867901522461 1.59547623679907 0 0 0 15.115450806517 0.515665699156231 0.418978380564437 0 0 0 0 14.124176364616 1.765522045577 0 7.48807157115363 0 0 0 0.60880070537138 0 1.94816225718841 "48S1T4" "S1" "T4"
"49" 0 3.25496052443204 50.546634372336 3.47643439638389 1.91264037724927 0 0.0523269537171969 0 12.5872906517636 0.5649591854472 0.5649591854472 0.120524626228736 0.173254150203808 0 0.0691625078232572 15.6735436460844 3.24427412737834 0.106719543663761 2.23631443368285 0.31600095258562 0.340308718169129 0 0.611858717005564 0.29170008601428 3.8561328443839 "49S1T3" "S1" "T3"
"50" 0.24350998085848 3.25799560596863 55.9758103705705 1.37865698679343 1.39034052057981 0 0 0 14.0181059696719 0.431664014723717 0.321918926234636 0 0 0 0.082289579738383 12.161954983454 2.16980333227531 0 4.10801774654839 0.401358055697256 0.7554975166066 0 0.456073311879524 0.345510084757215 2.50149301364224 "50S1T2" "S1" "T2"
"51" 0 4.58576380576161 40.9598648441768 4.11656933107305 1.85245619898287 0 0 0 13.4047399448606 0.373786017693227 1.09557970703187 0 0 0 0 14.1214708119278 2.67820998157252 0 12.4777286594659 0 0 0 0.92519981181596 0 3.40863088563775 "51S1T4" "S1" "T4"
"52" 0.127457180721783 2.86288436698158 54.9361266167937 2.60561216384594 1.49379336094833 0 0 0 13.5145783394901 0.448492644009628 0.696231437843518 0 0 0 0.0588263911023612 13.1597267535923 2.07360501267518 0 3.77664198510759 0.441067677092857 0.634034785820982 0 0.411493601737098 0.217849553860817 2.54157812837619 "52S1T3" "S1" "T3"
"53" 0.148417288769804 3.03684606252061 51.8338736098811 2.30337470837657 1.47733688192429 0 0.138202482502594 0.149322222474068 14.5532681987302 0.457587380137793 0.576958001043304 0 0 0.125027068772832 0.0753503158369776 13.2286568609786 2.48037316143348 0 5.20020482822169 0.520020482822169 0.500760464939866 0 0.432186232674016 0.469767644210887 2.29246610374913 "53S1T3" "S1" "T3"
"54" 0.0951389252727339 2.28738267145084 52.1623099857313 1.60542746716344 1.12661576643048 0 0 0.259121626279011 14.2334107752597 0.423298461717761 0.388023589907948 0 0 0 0 13.9263920073531 3.56488982006407 0 3.98403107640282 0 1.01308218799957 0 0.466434182064458 0.43311745477414 4.03132400212853 "54S1T1" "S1" "T1"
"55" 0.145214189029297 2.4035451977263 53.2164818734508 2.54307618274543 1.41436839752691 0 0 0.139346640150434 14.0008962796461 0.458115958043889 0.536650122279985 0 0 0 0.0435642567087891 14.2827412802732 2.60435444002673 0.0988995356972177 2.67503181134654 0.239344951541532 1.60501908680792 0 0.428564654687943 0.197799071394435 2.96698607091653 "55S1T2" "S1" "T2"
"56" 0.128644974929514 3.34476934816736 50.0187649470736 0.413932968696426 0.962114467780883 0 0 0 13.2756906407557 0.315253867458579 0.168135395977909 0 0 0 0.0514579899718055 13.4055377555155 2.77903546757972 0 9.40438648684385 1.5372554834264 0 0 0.476406080156524 0.727842622461356 2.99077150320484 "56S1T2" "S1" "T2"
"57" 0.678510822277055 3.15307970352278 51.0362574109498 2.38798592891277 1.777105807563 0 0 0 15.1624510658664 0.340807386342869 0.834630333900902 0 0 0 0.299343009828112 12.9412442668995 2.56197221527452 0 6.28434731196687 0 0 0 0.440133688265109 0 2.10213104843037 "57S1T4" "S1" "T4"
"58" 0.191357745014511 2.64711547270073 49.2487219671374 8.10309662209342 1.17153204174845 0 0 0.30175825317763 11.6990865881202 0.489082954752767 0.93926158355929 0.483525193903303 0.394601020311891 0 0.0382715490029022 15.6322480721039 2.42515064113902 0.13648033911172 1.54236632731634 0 0 0 0.608912282190748 0.493428918326986 3.4540024282889 "58S1T3" "S1" "T3"
"59" 0.15284235491768 2.17430575866764 48.913304792998 3.31348193759019 1.42006368753865 0 0 0.130344009967316 12.9780014159991 0.644389345382278 0.528399263213468 0.210500519491544 0.266347596091341 0 0.0315545506926822 14.095607427844 2.68603687888103 0 7.15312842649592 0.60995668753066 1.60806763076265 0 0.381401006971022 0.438205412264579 2.26406129670032 "59S1T2" "S1" "T2"
"60" 0.122105626254673 2.74341212234525 56.949301917314 0.639879796823753 0.485426052762847 0 0 0 14.3560698606973 0.317795579206966 0.207257986439326 0 0 0 0.0555025573884877 12.8935898165075 3.41915033595643 0 1.33761305580581 0 0 0 0.730810758830383 0.626409221854614 5.11567531181268 "60S1T1" "S1" "T1"
